date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:42:16	79031/79031	---MC-	200	added ('OK')	text/javascript	date:Thu,%2028%20Nov%202019%2013:39:58%20GMT	http://pagead2.googlesyndication.com/pagead/show_ads.js	C:/My%20Web%20Sites/TYPO3/pagead2.googlesyndication.com/pagead/f.txt	(from http://www.guidetypo3.com/tutoriaux.html)
14:42:16	261/261	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:32%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/nav_bg.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/nav_bg.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:16	157/157	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:32%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/nav_bg_hover.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/nav_bg_hover.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:17	315/315	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:38%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/rechtext.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/rechtext.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:17	1043/1043	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:37%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/rechbt.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/rechbt.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:17	2018/2018	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:41%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/top_container.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/top_container.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:17	1615/1615	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:41%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/top_container_home.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/top_container_home.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:17	297/297	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:11%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/container.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/container.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:18	203/203	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:12%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/container_home.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/container_home.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:18	22759/22759	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:20%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/footer.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/footer.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:18	322/322	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:19%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/filtre.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/filtre.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:18	120/120	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:36%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/puce_suite.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/puce_suite.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:19	2945/2945	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:34%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/potencial.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/potencial.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:19	2482/2482	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:22%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/ideal.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/ideal.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:19	2826/2826	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:23%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/innovative.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/innovative.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:19	3006/3006	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:35%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/potencial_hover.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/potencial_hover.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:19	2660/2660	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:22%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/ideal_hover.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/ideal_hover.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:20	2952/2952	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:24%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/innovative_hover.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/innovative_hover.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:20	70/70	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:37%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/recap_link_bg.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/recap_link_bg.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:20	73/73	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:03%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/arrow.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/arrow.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:20	1111/1111	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:15%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/desc_ext.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/desc_ext.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:21	10656/10656	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:06%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/boite_typo3.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/boite_typo3.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:21	1272/1272	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:40%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/stable.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/stable.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:21	1147/1147	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:04%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/beta.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/beta.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:21	1178/1178	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:02%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/alpha.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/alpha.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:21	2726/2726	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:25%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/link_d.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/link_d.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:22	356/356	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:26%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/link_g.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/link_g.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:22	175/175	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:14%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/degrader_bg.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/degrader_bg.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:22	43/43	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202011%2022:34:16%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/dotted_lines.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/dotted_lines.gif	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:23	1076/1076	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:09%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/contact_droite.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/contact_droite.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:23	412/412	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:27%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/link_g2.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/link_g2.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:24	3959/3959	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:33:26%20GMT	http://www.guidetypo3.com/fileadmin/templates/flexibles_contents/dragtoshare/iconSprite.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/flexibles_contents/dragtoshare/iconSprite.png	(from http://www.guidetypo3.com/fileadmin/templates/flexibles_contents/dragtoshare/dragToShare-v1.css)
14:42:24	69305/69305	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:34:10%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/contact_gauche.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/contact_gauche.png	(from http://www.guidetypo3.com/fileadmin/templates/v1/css/style-v11.css)
14:42:25	102/102	---M--	200	added ('OK')	image/gif	etag:%2266-4c923a02a2ec0%22	http://www.guidetypo3.com/typo3/sysext/indexed_search/pi/res/pages.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3/sysext/indexed_search/pi/res/pages.gif	(from http://www.guidetypo3.com/recherche/mots-cles/{term}/)
14:42:25	23543/23543	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:13%20GMT	http://www.guidetypo3.com/recherche.html?tx_indexedsearch[ext]=1	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/recherchea5e0.html	(from http://www.guidetypo3.com/recherche/mots-cles/{term}/)
14:42:26	22157/22157	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:14%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/guidetypo3com-en-typo3-version-45-lts.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/guidetypo3com-en-typo3-version-45-lts.html	(from http://www.guidetypo3.com/recherche/mots-cles/{term}/)
14:42:28	21664/21664	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:15%20GMT	http://www.guidetypo3.com/actualite/article/guidetypo3com-en-typo3-version-45-lts.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/actualite/article/guidetypo3com-en-typo3-version-45-lts.html	(from http://www.guidetypo3.com/recherche/mots-cles/{term}/)
14:42:30	21723/21723	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:17%20GMT	http://www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html	(from http://www.guidetypo3.com/recherche/mots-cles/{term}/)
14:42:32	22155/22155	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:19%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/site-beta-previewtypo3org.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/site-beta-previewtypo3org.html	(from http://www.guidetypo3.com/recherche/mots-cles/{term}/)
14:42:33	21631/21631	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:19%20GMT	http://www.guidetypo3.com/en/news/article/beta-site-previewtypo3org.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/beta-site-previewtypo3org.html	(from http://www.guidetypo3.com/recherche/mots-cles/{term}/)
14:42:34	21592/21592	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:20%20GMT	http://www.guidetypo3.com/actualite/article/site-beta-previewtypo3org.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/actualite/article/site-beta-previewtypo3org.html	(from http://www.guidetypo3.com/recherche/mots-cles/{term}/)
14:42:36	22586/22586	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:22%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/serveur-de-translation-typo3.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/serveur-de-translation-typo3.html	(from http://www.guidetypo3.com/recherche/mots-cles/{term}/)
14:42:37	22355/22355	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:23%20GMT	http://www.guidetypo3.com/en/news/article/typo3-translation-server.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/typo3-translation-server.html	(from http://www.guidetypo3.com/recherche/mots-cles/{term}/)
14:42:39	22304/22304	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:25%20GMT	http://www.guidetypo3.com/actualite/article/serveur-de-translation-typo3.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/actualite/article/serveur-de-translation-typo3.html	(from http://www.guidetypo3.com/recherche/mots-cles/{term}/)
14:42:40	23334/23334	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:26%20GMT	http://www.guidetypo3.com/en/tips-and-tricks/article/insert-a-highlight-code-in-an-tt-news-article.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tips-and-tricks/article/insert-a-highlight-code-in-an-tt-news-article.html	(from http://www.guidetypo3.com/recherche/mots-cles/{term}/)
14:42:40	1817/1817	---M--	200	added ('OK')	text/css	date:Sat,%2028%20Jan%202012%2019:01:20%20GMT	http://www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/css/style6.css?1327777280	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/css/style6c093.css	(from http://www.guidetypo3.com/)
14:42:42	8301/8301	---M--	200	added ('OK')	application/javascript	date:Sat,%2028%20Jan%202012%2019:01:20%20GMT	http://www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/js/jquery.easing.js?1327777280	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/js/jquery.easingc093.js	(from http://www.guidetypo3.com/)
14:42:42	10556/10556	---M--	200	added ('OK')	application/javascript	date:Sat,%2028%20Jan%202012%2019:01:20%20GMT	http://www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/js/jslidernews.js?1327777280	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/js/jslidernewsc093.js	(from http://www.guidetypo3.com/)
14:42:43	619/619	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Apr%202011%2021:18:40%20GMT	http://www.guidetypo3.com/fileadmin/templates/v1/images/box_title.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/v1/images/box_title.png	(from http://www.guidetypo3.com/)
14:42:52	56858/56858	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Jan%202012%2020:10:21%20GMT	http://www.guidetypo3.com/uploads/tx_t3sjslidernews/extensions.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/tx_t3sjslidernews/extensions.jpg	(from http://www.guidetypo3.com/)
14:42:54	34515/34515	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:41%20GMT	http://www.guidetypo3.com/index.php/plugins/page-flip-image-gallery/upload.php	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/index.php/plugins/page-flip-image-gallery/upload.html	(from http://www.guidetypo3.com/)
14:42:56	25280/25280	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:44%20GMT	http://www.guidetypo3.com/?id=5	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/indexd61c.html	(from http://www.guidetypo3.com/)
14:42:57	87133/87133	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Jan%202012%2020:10:21%20GMT	http://www.guidetypo3.com/uploads/tx_t3sjslidernews/sommet.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/tx_t3sjslidernews/sommet.jpg	(from http://www.guidetypo3.com/)
14:42:58	95786/95786	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1/jquery.min.js	C:/My%20Web%20Sites/TYPO3/ajax.googleapis.com/ajax/libs/jquery/1/jquery.min.js	(from http://www.guidetypo3.com/)
14:42:58	98177/98177	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Jan%202012%2020:10:21%20GMT	http://www.guidetypo3.com/uploads/tx_t3sjslidernews/actu.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/tx_t3sjslidernews/actu.jpg	(from http://www.guidetypo3.com/)
14:43:00	21165/21165	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:46%20GMT	http://www.guidetypo3.com/actualite/article/demarrage-de-la-t3uni13.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/actualite/article/demarrage-de-la-t3uni13.html	(from http://www.guidetypo3.com/)
14:43:01	25639/25639	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:47%20GMT	http://www.guidetypo3.com/?id=4	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/indexdcfd.html	(from http://www.guidetypo3.com/)
14:43:01	20763/20763	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:40:47%20GMT	http://www.guidetypo3.com/?id=3	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/indexd708.html	(from http://www.guidetypo3.com/)
14:43:08	46533/46533	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Jun%202012%2010:20:57%20GMT	http://www.guidetypo3.com/uploads/pics/t3uni12_09.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/t3uni12_09.png	(from http://www.guidetypo3.com/)
14:43:10	46533/46533	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Jun%202012%2022:50:12%20GMT	http://www.guidetypo3.com/uploads/pics/t3uni12.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/t3uni12.png	(from http://www.guidetypo3.com/)
14:43:10	46533/46533	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Jun%202012%2022:50:12%20GMT	http://www.guidetypo3.com/uploads/pics/t3uni12_01.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/t3uni12_01.png	(from http://www.guidetypo3.com/)
14:43:13	124655/124655	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Jun%202013%2012:58:56%20GMT	http://www.guidetypo3.com/uploads/pics/bandeau_t3uni13.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/bandeau_t3uni13.png	(from http://www.guidetypo3.com/)
14:43:16	46533/46533	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Jun%202012%2022:50:12%20GMT	http://www.guidetypo3.com/uploads/pics/t3uni12_02.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/t3uni12_02.png	(from http://www.guidetypo3.com/)
14:43:17	46533/46533	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Jun%202012%2022:50:12%20GMT	http://www.guidetypo3.com/uploads/pics/t3uni12_03.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/t3uni12_03.png	(from http://www.guidetypo3.com/)
